0.06 | -0.2 | 8 | 9 | 1 | 71.0027
0.06 | -0.19 | 8 | 10 | 1 | 25.1028
0.06 | -0.18 | 8 | 11 | 1 | 18.2028
0.06 | -0.17 | 8 | 12 | 1 | 19.4028
0.06 | -0.16 | 8 | 13 | 1 | 66.2027
0.06 | -0.15 | 8 | 14 | 1 | 92.603
0.06 | -0.14 | 8 | 15 | 1 | 15.5028
0.06 | -0.13 | 8 | 16 | 1 | 16.1028
0.06 | -0.12 | 8 | 17 | 1 | 32.0027
0.06 | -0.11 | 8 | 18 | 0.997276 | 5.90278
0.06 | 0.09 | 8 | 38 | 0.99798 | 6.20278
0.06 | 0.1 | 8 | 39 | 0.997276 | 5.90278
0.06 | 0.11 | 8 | 40 | 0.993326 | 5.00278
0.06 | 0.12 | 8 | 41 | 0.983742 | 4.10278
0.06 | 0.13 | 8 | 42 | 1 | 20.9028
0.06 | 0.14 | 8 | 43 | 1 | 132.203
0.06 | 0.15 | 8 | 44 | 1 | 47.6027
0.06 | 0.16 | 8 | 45 | 0.999995 | 12.2028
0.06 | 0.17 | 8 | 46 | 0.999899 | 9.20278
0.06 | 0.18 | 8 | 47 | 1 | 103.703
0.06 | 0.19 | 8 | 48 | 1 | 28.7027
0.06 | 0.2 | 8 | 49 | 1 | 19.1028
0.06 | 0.21 | 8 | 50 | 1 | 20.0028
0.06 | 0.22 | 8 | 51 | 0.999999 | 13.4028
0.07 | -0.26 | 9 | 3 | 0.960939 | 3.20278
0.07 | -0.24 | 9 | 5 | 0.802624 | 1.40278
0.07 | -0.23 | 9 | 6 | 0.845897 | 1.70278
0.07 | -0.22 | 9 | 7 | 0.960939 | 3.20278
0.07 | -0.21 | 9 | 8 | 1 | 55.4027
0.07 | -0.2 | 9 | 9 | 1 | 43.1027
0.07 | -0.19 | 9 | 10 | 1 | 19.4028
0.07 | -0.18 | 9 | 11 | 1 | 17.6028
0.07 | -0.17 | 9 | 12 | 0.999959 | 10.1028
0.07 | -0.16 | 9 | 13 | 1 | 36.5027
0.07 | -0.15 | 9 | 14 | 1 | 90.5029
0.07 | -0.14 | 9 | 15 | 1 | 23.3028
0.07 | -0.13 | 9 | 16 | 0.999999 | 14.3028
0.07 | -0.12 | 9 | 17 | 1 | 22.7028
0.07 | -0.11 | 9 | 18 | 0.999925 | 9.50278
0.07 | 0.08 | 9 | 37 | 0.987905 | 4.40278
0.07 | 0.09 | 9 | 38 | 0.997276 | 5.90278
0.07 | 0.1 | 9 | 39 | 0.947983 | 2.90278
0.07 | 0.11 | 9 | 40 | 0.995047 | 5.30278
0.07 | 0.12 | 9 | 41 | 0.997276 | 5.90278
0.07 | 0.13 | 9 | 42 | 1 | 24.2028
0.07 | 0.14 | 9 | 43 | 1 | 96.803
0.07 | 0.15 | 9 | 44 | 1 | 39.2027
0.07 | 0.16 | 9 | 45 | 1 | 16.4028
0.07 | 0.17 | 9 | 46 | 0.999978 | 10.7028
0.07 | 0.18 | 9 | 47 | 1 | 83.6029
0.07 | 0.19 | 9 | 48 | 1 | 22.1028
0.07 | 0.2 | 9 | 49 | 1 | 22.1028
0.07 | 0.21 | 9 | 50 | 1 | 18.8028
0.07 | 0.22 | 9 | 51 | 0.999945 | 9.80278
0.07 | 0.23 | 9 | 52 | 0.802624 | 1.40278
0.08 | -0.26 | 10 | 3 | 0.93104 | 2.60278
0.08 | -0.25 | 10 | 4 | 0.845897 | 1.70278
0.08 | -0.23 | 10 | 6 | 0.802624 | 1.40278
0.08 | -0.22 | 10 | 7 | 0.881088 | 2.00278
0.08 | -0.21 | 10 | 8 | 1 | 59.9027
0.08 | -0.2 | 10 | 9 | 1 | 32.9027
0.08 | -0.19 | 10 | 10 | 1 | 27.2028
0.08 | -0.18 | 10 | 11 | 1 | 23.3028
0.08 | -0.17 | 10 | 12 | 0.991011 | 4.70278
0.08 | -0.16 | 10 | 13 | 1 | 49.1027
0.08 | -0.15 | 10 | 14 | 1 | 70.1027
0.08 | -0.14 | 10 | 15 | 1 | 15.5028
0.08 | -0.13 | 10 | 16 | 1 | 15.8028
0.08 | -0.12 | 10 | 17 | 1 | 16.1028
0.08 | -0.11 | 10 | 18 | 0.983742 | 4.10278
0.08 | 0.08 | 10 | 37 | 0.987905 | 4.40278
0.08 | 0.09 | 10 | 38 | 0.998891 | 6.80278
0.08 | 0.1 | 10 | 39 | 0.999983 | 11.0028
0.08 | 0.11 | 10 | 40 | 0.999997 | 12.8028
0.08 | 0.12 | 10 | 41 | 0.99997 | 10.4028
0.08 | 0.13 | 10 | 42 | 1 | 23.6028
0.08 | 0.14 | 10 | 43 | 1 | 91.7029
0.08 | 0.15 | 10 | 44 | 1 | 34.7027
0.08 | 0.16 | 10 | 45 | 1 | 20.3028
0.08 | 0.17 | 10 | 46 | 0.999999 | 14.3028
0.08 | 0.18 | 10 | 47 | 1 | 44.6027
0.08 | 0.19 | 10 | 48 | 1 | 41.0027
0.08 | 0.2 | 10 | 49 | 1 | 21.2028
0.08 | 0.21 | 10 | 50 | 1 | 14.9028
0.08 | 0.22 | 10 | 51 | 0.999999 | 14.3028
0.08 | 0.23 | 10 | 52 | 0.909107 | 2.30278
0.09 | -0.26 | 11 | 3 | 0.881088 | 2.00278
0.09 | -0.21 | 11 | 8 | 1 | 60.5027
0.09 | -0.2 | 11 | 9 | 1 | 23.3028
0.09 | -0.19 | 11 | 10 | 1 | 26.3028
0.09 | -0.18 | 11 | 11 | 1 | 20.6028
0.09 | -0.17 | 11 | 12 | 0.991011 | 4.70278
0.09 | -0.16 | 11 | 13 | 1 | 47.6027
0.09 | -0.15 | 11 | 14 | 1 | 53.3027
0.09 | -0.14 | 11 | 15 | 0.999991 | 11.6028
0.09 | -0.13 | 11 | 16 | 1 | 18.2028
0.09 | -0.12 | 11 | 17 | 0.999997 | 12.8028
0.09 | 0.05 | 11 | 34 | 0.947983 | 2.90278
0.09 | 0.06 | 11 | 35 | 0.99798 | 6.20278
0.09 | 0.07 | 11 | 36 | 0.99798 | 6.20278
0.09 | 0.08 | 11 | 37 | 1 | 17.9028
0.09 | 0.09 | 11 | 38 | 1 | 16.1028
0.09 | 0.1 | 11 | 39 | 0.99997 | 10.4028
0.09 | 0.11 | 11 | 40 | 0.999959 | 10.1028
0.09 | 0.12 | 11 | 41 | 0.999925 | 9.50278
0.09 | 0.13 | 11 | 42 | 1 | 17.3028
0.09 | 0.14 | 11 | 43 | 1 | 87.8029
0.09 | 0.15 | 11 | 44 | 1 | 22.7028
0.09 | 0.16 | 11 | 45 | 1 | 32.6027
0.09 | 0.17 | 11 | 46 | 0.999978 | 10.7028
0.09 | 0.18 | 11 | 47 | 1 | 34.1027
0.09 | 0.19 | 11 | 48 | 1 | 66.5027
0.09 | 0.2 | 11 | 49 | 0.999999 | 14.3028
